x (ft),y (ft),description,img_last4,neck,seat_track,seat_height
-6.68488189,26.61405184,,1267,50th_male,mid,mid
-6.646702756,27.0110794,,1267,50th_male,mid,mid
-6.601617454,27.83280184,,1267,50th_male,mid,mid
-6.465862861,27.83280184,,1267,50th_male,mid,mid
-6.376663386,28.04423885,,1267,50th_male,mid,mid
-6.311174541,28.69362205,,1267,50th_male,mid,mid
-6.276430446,28.69362205,,1267,50th_male,mid,mid
-6.241683071,28.69362205,,1267,50th_male,mid,mid
-6.079097769,28.91525262,,1267,50th_male,mid,mid
-6.044143701,28.91525262,,1267,50th_male,mid,mid
-5.884681759,30.0644521,,1267,50th_male,mid,mid
-8.234379921,17.58533793,,1267,50th_male,mid,mid
-8.25871063,17.58533793,,1267,50th_male,mid,mid
-8.290360892,17.47774606,,1267,50th_male,mid,mid
-8.363051181,17.47774606,,1267,50th_male,mid,mid
-8.387280184,17.47774606,,1267,50th_male,mid,mid
-8.328851706,17.2652231,,1267,50th_male,mid,mid
-8.311961942,17.16027231,,1267,50th_male,mid,mid
-8.295209974,17.05616798,,1267,50th_male,mid,mid
-8.302329396,16.9529101,,1267,50th_male,mid,mid
-8.373543307,16.9529101,,1267,50th_male,mid,mid
-8.421020341,16.9529101,,1267,50th_male,mid,mid
-5.686771654,30.54420276,,1267,50th_male,mid,mid
-5.686771654,30.54420276,,1267,50th_male,mid,mid
-5.585954724,30.78858924,,1267,50th_male,mid,mid
-5.557746063,31.03608596,,1267,50th_male,mid,mid
-5.575075459,31.5405643,,1267,50th_male,mid,mid
-5.500246063,31.5405643,,1267,50th_male,mid,mid
-5.425416667,31.5405643,,1267,50th_male,mid,mid
-5.35058727,31.5405643,,1267,50th_male,mid,mid
-5.245006562,31.79769029,,1267,50th_male,mid,mid
-5.138054462,32.05812664,,1267,50th_male,mid,mid
-5.067854331,32.32198819,,1267,50th_male,mid,mid
-4.996735564,32.58931759,,1267,50th_male,mid,mid
-4.929468504,33.13462598,,1267,50th_male,mid,mid
-4.702647638,33.69464895,,1267,50th_male,mid,mid
-4.663211942,33.69464895,,1267,50th_male,mid,mid
-4.623779528,33.69464895,,1267,50th_male,mid,mid
-4.507522966,33.98038714,,1267,50th_male,mid,mid
-4.429645669,34.27,,1267,50th_male,mid,mid
-4.309724409,34.27,,1267,50th_male,mid,mid
-4.189704724,34.56363189,,1267,50th_male,mid,mid
-4.738717192,36.73793635,,1267,50th_male,mid,mid
-4.961108924,37.40020997,,1267,50th_male,mid,mid
-5.046925853,37.40020997,,1267,50th_male,mid,mid
-5.096387795,37.73871063,,1267,50th_male,mid,mid
-5.329160105,38.43092192,,1267,50th_male,mid,mid
-5.435396982,39.14424213,,1267,50th_male,mid,mid
-5.544924541,39.8796752,,1267,50th_male,mid,mid
-5.703838583,40.63819554,,1267,50th_male,mid,mid
-6.052142388,42.64313976,,1267,50th_male,mid,mid
-6.245734908,43.92685039,,1267,50th_male,mid,mid
-6.519537402,45.74242782,,1267,50th_male,mid,mid
-6.889744094,48.19725722,,1267,50th_male,mid,mid
-7.211007218,50.32755906,,1267,50th_male,mid,mid
-7.411663386,52.0335958,,1267,50th_male,mid,mid
-7.411663386,52.0335958,,1267,50th_male,mid,mid
-7.4430479,52.62456365,,1267,50th_male,mid,mid
-7.41730315,53.22720472,,1267,50th_male,mid,mid
-7.274393045,53.84182415,,1267,50th_male,mid,mid
-7.489396325,55.76166995,,1267,50th_male,mid,mid
-7.374245407,57.10875984,,1267,50th_male,mid,mid
-7.469937664,57.80378281,,1267,50th_male,mid,mid
-7.350620079,59.23899606,,1267,50th_male,mid,mid
-7.226007218,60.73784121,,1267,50th_male,mid,mid
-7.096430446,60.73784121,,1267,50th_male,mid,mid
-6.902060367,60.73784121,,1267,50th_male,mid,mid
-7.027250656,63.94425197,,1267,50th_male,mid,mid
-6.923192257,64.79283465,,1267,50th_male,mid,mid
-6.64882874,64.79283465,,1267,50th_male,mid,mid
-6.608458005,65.66164698,,1267,50th_male,mid,mid
-6.637358924,66.55134186,,1267,50th_male,mid,mid
-6.382572178,67.46260827,,1267,50th_male,mid,mid
-6.193490814,68.3963878,,1267,50th_male,mid,mid
-5.853953412,69.35337927,,1267,50th_male,mid,mid
-5.635354331,69.35337927,,1267,50th_male,mid,mid
-5.125285433,69.35337927,,1267,50th_male,mid,mid
-4.760951444,69.35337927,,1267,50th_male,mid,mid
-4.615216535,69.35337927,,1267,50th_male,mid,mid
-4.250879265,69.35337927,,1267,50th_male,mid,mid
-3.962431102,68.3963878,,1267,50th_male,mid,mid
-3.554606299,65.66164698,,1267,50th_male,mid,mid
-3.308877953,63.11505577,,1267,50th_male,mid,mid
-3.144281496,60.73784121,,1267,50th_male,mid,mid
-2.831617454,57.10875984,,1267,50th_male,mid,mid
-2.592398294,54.46889108,,1267,50th_male,mid,mid
-2.592398294,54.46889108,,1267,50th_male,mid,mid
-2.37171916,52.0335958,,1267,50th_male,mid,mid
-2.222027559,49.7800689,,1267,50th_male,mid,mid
-2.083100394,47.68865814,,1267,50th_male,mid,mid
-2.017316273,46.69833005,,1267,50th_male,mid,mid
-1.892490157,44.81915026,,1267,50th_male,mid,mid
-1.892490157,44.81915026,,1267,50th_male,mid,mid
-1.747946194,42.64313976,,1267,50th_male,mid,mid
-1.640554462,41.02645997,,1267,50th_male,mid,mid
-1.56437664,39.8796752,,1267,50th_male,mid,mid
-1.515524934,39.14424213,,1267,50th_male,mid,mid
-1.515524934,39.14424213,,1267,50th_male,mid,mid
-1.491656824,38.78489829,,1267,50th_male,mid,mid
-1.335708661,37.73871063,,1267,50th_male,mid,mid
-1.270787402,38.08222113,,1267,50th_male,mid,mid
-1.009498031,38.08222113,,1267,50th_male,mid,mid
-0.878851706,38.08222113,,1267,50th_male,mid,mid
-0.835305118,38.08222113,,1267,50th_male,mid,mid
-0.704658793,38.08222113,,1267,50th_male,mid,mid
-0.530465879,38.08222113,,1267,50th_male,mid,mid
-0.182080052,38.08222113,,1267,50th_male,mid,mid
-0.051433727,38.08222113,,1267,50th_male,mid,mid
0.209852362,38.08222113,,1267,50th_male,mid,mid
0.286866798,38.43092192,,1267,50th_male,mid,mid
0.506240157,38.43092192,,1267,50th_male,mid,mid
0.67449147,38.78489829,,1267,50th_male,mid,mid
1.112568898,39.14424213,,1267,50th_male,mid,mid
1.246200787,39.14424213,,1267,50th_male,mid,mid
1.332946194,39.50913386,,1267,50th_male,mid,mid
1.557375328,39.50913386,,1267,50th_male,mid,mid
1.873366142,39.8796752,,1267,50th_male,mid,mid
2.410209974,39.50913386,,1267,50th_male,mid,mid
2.051122047,39.50913386,,1267,50th_male,mid,mid
2.054301181,39.8796752,,1267,50th_male,mid,mid
2.732805118,39.8796752,,1267,50th_male,mid,mid
2.732805118,39.8796752,,1267,50th_male,mid,mid
2.868503937,39.8796752,,1267,50th_male,mid,mid
2.913736877,39.8796752,,1267,50th_male,mid,mid
2.958969816,39.8796752,,1267,50th_male,mid,mid
3.004202756,39.8796752,,1267,50th_male,mid,mid
3.094671916,39.8796752,,1267,50th_male,mid,mid
3.185137795,39.8796752,,1267,50th_male,mid,mid
3.501771654,39.8796752,,1267,50th_male,mid,mid
3.698635171,40.25596129,,1267,50th_male,mid,mid
3.698635171,40.25596129,,1267,50th_male,mid,mid
3.990485564,40.63819554,,1267,50th_male,mid,mid
4.082372047,40.63819554,,1267,50th_male,mid,mid
4.286955381,41.02645997,,1267,50th_male,mid,mid
4.425882546,41.02645997,,1267,50th_male,mid,mid
4.56480643,41.02645997,,1267,50th_male,mid,mid
4.68152231,41.42095144,,1267,50th_male,mid,mid
4.941276247,41.82180774,,1267,50th_male,mid,mid
5.129494751,41.82180774,,1267,50th_male,mid,mid
5.223602362,41.82180774,,1267,50th_male,mid,mid
5.411820866,41.82180774,,1267,50th_male,mid,mid
5.411820866,41.82180774,,1267,50th_male,mid,mid
5.727047244,42.22912402,,1267,50th_male,mid,mid
5.916791339,42.22912402,,1267,50th_male,mid,mid
6.190905512,42.64313976,,1267,50th_male,mid,mid
6.286555118,42.64313976,,1267,50th_male,mid,mid
6.430029528,42.64313976,,1267,50th_male,mid,mid
6.621325459,42.64313976,,1267,50th_male,mid,mid
6.764799869,42.64313976,,1267,50th_male,mid,mid
6.956099081,42.64313976,,1267,50th_male,mid,mid
7.192831365,43.06399606,,1267,50th_male,mid,mid
7.192831365,43.06399606,,1267,50th_male,mid,mid
7.337486877,43.06399606,,1267,50th_male,mid,mid
7.433927165,43.06399606,,1267,50th_male,mid,mid
7.725219816,43.49181759,,1267,50th_male,mid,mid
7.972378609,43.92685039,,1267,50th_male,mid,mid
8.217516404,43.92685039,,1267,50th_male,mid,mid
8.266545276,43.92685039,,1267,50th_male,mid,mid
8.364603018,43.92685039,,1267,50th_male,mid,mid
8.668697507,44.36920604,,1267,50th_male,mid,mid
8.828389108,44.81915026,,1267,50th_male,mid,mid
8.828389108,44.81915026,,1267,50th_male,mid,mid
8.977985564,44.81915026,,1267,50th_male,mid,mid
9.22730643,44.81915026,,1267,50th_male,mid,mid
9.594356955,45.27683727,,1267,50th_male,mid,mid
9.745239501,45.27683727,,1267,50th_male,mid,mid
10.06923556,45.74242782,,1267,50th_male,mid,mid
10.3477395,46.21621719,,1267,50th_male,mid,mid
10.4500853,46.21621719,,1267,50th_male,mid,mid
10.4500853,46.21621719,,1267,50th_male,mid,mid
10.55243766,46.21621719,,1267,50th_male,mid,mid
10.80830709,46.21621719,,1267,50th_male,mid,mid
10.91065617,46.21621719,,1267,50th_male,mid,mid
11.11535433,46.21621719,,1267,50th_male,mid,mid
11.32004921,46.21621719,,1267,50th_male,mid,mid
11.42240157,46.21621719,,1267,50th_male,mid,mid
11.67827428,46.21621719,,1267,50th_male,mid,mid
11.88296916,46.21621719,,1267,50th_male,mid,mid
11.9341437,46.21621719,,1267,50th_male,mid,mid
12.03649278,46.21621719,,1267,50th_male,mid,mid
12.33482612,46.69833005,,1267,50th_male,mid,mid
12.64458333,46.69833005,,1267,50th_male,mid,mid
12.79946194,46.69833005,,1267,50th_male,mid,mid
12.90271654,46.69833005,,1267,50th_male,mid,mid
13.05759514,46.69833005,,1267,50th_male,mid,mid
13.16084646,46.69833005,,1267,50th_male,mid,mid
13.4718668,47.18908136,,1267,50th_male,mid,mid
13.4718668,47.18908136,,1267,50th_male,mid,mid
13.57604003,47.18908136,,1267,50th_male,mid,mid
13.73229987,47.18908136,,1267,50th_male,mid,mid
13.7843832,47.18908136,,1267,50th_male,mid,mid
14.11798556,48.71521325,,1267,50th_male,mid,mid
14.35075459,49.7800689,,1267,50th_male,mid,mid
14.59237533,50.8854101,,1267,50th_male,mid,mid
14.60449803,51.45401903,,1267,50th_male,mid,mid
14.85817585,52.62456365,,1267,50th_male,mid,mid
15.25787402,54.46889108,,1267,50th_male,mid,mid
15.53804134,55.76166995,,1267,50th_male,mid,mid
15.6825,56.42823819,,1267,50th_male,mid,mid
15.6825,56.42823819,,1267,50th_male,mid,mid
15.98060367,57.80378281,,1267,50th_male,mid,mid
16.29164042,59.23899606,,1267,50th_male,mid,mid
16.45228018,59.98023294,,1267,50th_male,mid,mid
16.61646654,60.73784121,,1267,50th_male,mid,mid
17.4266601,64.79283465,,1267,50th_male,mid,mid
17.61413386,65.66164698,,1267,50th_male,mid,mid
18.83961286,71.3409416,,1267,50th_male,mid,mid
19.06236549,72.37325459,,1267,50th_male,mid,mid
20.01428478,76.78478675,,1267,50th_male,mid,mid
20.26872703,77.96396982,,1267,50th_male,mid,mid
21.53255577,83.02675525,,1267,50th_male,mid,mid
22.39826115,85.78748688,,1267,50th_male,mid,mid
23.07512139,87.2314206,,1267,50th_male,mid,mid
23.16474738,87.2314206,,1267,50th_male,mid,mid
23.59098425,88.72021654,,1267,50th_male,mid,mid
24.67798228,90.25623031,,1267,50th_male,mid,mid
25.17792651,92.48097113,,1267,50th_male,mid,mid
25.2959416,92.48097113,,1267,50th_male,mid,mid
25.95447835,93.50945538,,1267,50th_male,mid,mid
26.01408136,93.50945538,,1267,50th_male,mid,mid
26.44592848,94.55927493,,1267,50th_male,mid,mid
26.44592848,94.55927493,,1267,50th_male,mid,mid
26.56638123,94.55927493,,1267,50th_male,mid,mid
26.74705381,94.55927493,,1267,50th_male,mid,mid
27.3127395,95.63096129,,1267,50th_male,mid,mid
27.73870735,95.63096129,,1267,50th_male,mid,mid
27.98211614,95.63096129,,1267,50th_male,mid,mid
28.59063976,95.63096129,,1267,50th_male,mid,mid
28.8340584,95.63096129,,1267,50th_male,mid,mid
28.89490486,95.63096129,,1267,50th_male,mid,mid
29.26002625,95.63096129,,1267,50th_male,mid,mid
29.50343504,95.63096129,,1267,50th_male,mid,mid
29.92939961,95.63096129,,1267,50th_male,mid,mid
30.05110236,95.63096129,,1267,50th_male,mid,mid
30.00803806,93.50945538,,1267,50th_male,mid,mid
29.95769029,92.48097113,,1267,50th_male,mid,mid
30.03343504,90.48479987,,1267,50th_male,mid,mid
29.70924541,88.56626312,,1267,50th_male,mid,mid
29.45300525,86.72063976,,1267,50th_male,mid,mid
27.44187992,78.45545604,,1267,50th_male,mid,mid
26.20145013,73.47570538,,1267,50th_male,mid,mid
26.20145013,73.47570538,,1267,50th_male,mid,mid
25.80543635,72.15610564,,1267,50th_male,mid,mid
25.42201115,70.87847113,,1267,50th_male,mid,mid
24.95970472,69.03613189,,1267,50th_male,mid,mid
24.78040682,68.44099409,,1267,50th_male,mid,mid
23.48172572,63.98983268,,1267,50th_male,mid,mid
22.86666995,61.95226706,,1267,50th_male,mid,mid
21.77389108,58.20305774,,1267,50th_male,mid,mid
21.37923228,56.89816929,,1267,50th_male,mid,mid
20.87645669,55.23579724,,1267,50th_male,mid,mid
20.75475722,54.83340223,,1267,50th_male,mid,mid
20.51588583,54.0435958,,1267,50th_male,mid,mid
20.0556332,52.52182415,,1267,50th_male,mid,mid
19.68992126,51.42832677,,1267,50th_male,mid,mid
19.19947835,50.02999016,,1267,50th_male,mid,mid
19.19947835,50.02999016,,1267,50th_male,mid,mid
19.26727034,49.6905479,,1267,50th_male,mid,mid
19.53693898,49.35508202,,1267,50th_male,mid,mid
19.77336286,49.35508202,,1267,50th_male,mid,mid
19.80713911,49.35508202,,1267,50th_male,mid,mid
19.8746916,49.35508202,,1267,50th_male,mid,mid
19.97140092,49.02342192,,1267,50th_male,mid,mid
20.17288386,49.02342192,,1267,50th_male,mid,mid
20.40794948,49.02342192,,1267,50th_male,mid,mid
20.69802822,48.79884843,,1267,50th_male,mid,mid
20.81845801,49.39328084,,1267,50th_male,mid,mid
20.89425197,49.39328084,,1267,50th_male,mid,mid
21.15951772,49.39328084,,1267,50th_male,mid,mid
21.1974147,49.39328084,,1267,50th_male,mid,mid
21.31109908,49.39328084,,1267,50th_male,mid,mid
21.50057743,49.39328084,,1267,50th_male,mid,mid
21.72794948,49.39328084,,1267,50th_male,mid,mid
21.80374016,49.39328084,,1267,50th_male,mid,mid
21.95532152,49.39328084,,1267,50th_male,mid,mid
22.31675853,49.77024278,,1267,50th_male,mid,mid
22.46933071,49.77024278,,1267,50th_male,mid,mid
22.69818898,49.77024278,,1267,50th_male,mid,mid
22.81261811,49.77024278,,1267,50th_male,mid,mid
22.92704724,49.77024278,,1267,50th_male,mid,mid
23.07961286,49.77024278,,1267,50th_male,mid,mid
23.34661417,49.77024278,,1267,50th_male,mid,mid
23.34661417,49.77024278,,1267,50th_male,mid,mid
23.49918635,49.77024278,,1267,50th_male,mid,mid
23.80432415,49.77024278,,1267,50th_male,mid,mid
23.99503937,49.77024278,,1267,50th_male,mid,mid
24.10947178,49.77024278,,1267,50th_male,mid,mid
24.22389764,49.77024278,,1267,50th_male,mid,mid
24.22904199,49.39328084,,1267,50th_male,mid,mid
24.27177822,49.02117782,,1267,50th_male,mid,mid
24.31396325,48.6538353,,1267,50th_male,mid,mid
24.42619751,48.6538353,,1267,50th_male,mid,mid
24.35562992,48.29121063,,1267,50th_male,mid,mid
24.54149278,48.29121063,,1267,50th_male,mid,mid
24.65300853,48.29121063,,1267,50th_male,mid,mid
24.83887139,48.29121063,,1267,50th_male,mid,mid
24.98775262,47.9331332,,1267,50th_male,mid,mid
24.98794619,47.57954396,,1267,50th_male,mid,mid
25.06135171,47.57954396,,1267,50th_male,mid,mid
25.09806102,47.57954396,,1267,50th_male,mid,mid
25.28158793,47.57954396,,1267,50th_male,mid,mid
25.50181759,47.57954396,,1267,50th_male,mid,mid
25.68534777,47.57954396,,1267,50th_male,mid,mid
25.75875984,47.57954396,,1267,50th_male,mid,mid
25.90557743,47.57954396,,1267,50th_male,mid,mid
26.05240157,47.57954396,,1267,50th_male,mid,mid
26.1625164,47.57954396,,1267,50th_male,mid,mid
26.33658793,47.98316601,,1267,50th_male,mid,mid
26.42505906,47.98316601,,1267,50th_male,mid,mid
26.51353675,47.98316601,,1267,50th_male,mid,mid
26.55776903,47.98316601,,1267,50th_male,mid,mid
26.64624344,47.98316601,,1267,50th_male,mid,mid
26.73471457,47.98316601,,1267,50th_male,mid,mid
26.77895013,47.98316601,,1267,50th_male,mid,mid
26.95588911,47.98316601,,1267,50th_male,mid,mid
27.00012467,47.98316601,,1267,50th_male,mid,mid
27.0291437,47.55988845,,1267,50th_male,mid,mid
27.05771982,47.14288714,,1267,50th_male,mid,mid
27.2589042,46.73209646,,1267,50th_male,mid,mid
27.34541339,46.73209646,,1267,50th_male,mid,mid
27.43191601,46.73209646,,1267,50th_male,mid,mid
27.51842192,46.73209646,,1267,50th_male,mid,mid
27.51842192,46.73209646,,1267,50th_male,mid,mid
27.6049311,46.73209646,,1267,50th_male,mid,mid
27.73468832,46.73209646,,1267,50th_male,mid,mid
28.03746063,46.73209646,,1267,50th_male,mid,mid
28.16722441,46.73209646,,1267,50th_male,mid,mid
28.38348753,46.73209646,,1267,50th_male,mid,mid
28.55650262,46.73209646,,1267,50th_male,mid,mid
28.90252953,46.73209646,,1267,50th_male,mid,mid
29.11879921,46.73209646,,1267,50th_male,mid,mid
29.24856299,46.73209646,,1267,50th_male,mid,mid
29.37832349,46.73209646,,1267,50th_male,mid,mid
29.46482612,46.73209646,,1267,50th_male,mid,mid
29.5513353,46.73209646,,1267,50th_male,mid,mid
29.63784121,46.73209646,,1267,50th_male,mid,mid
6.622828084,-24.24463911,,1267,50th_male,mid,mid
6.622828084,-24.24463911,,1267,50th_male,mid,mid
8.285944882,-16.77324803,,1267,50th_male,mid,mid
8.285944882,-16.77324803,,1267,50th_male,mid,mid
