x,y,description,img_last4,neck,seat_track,seat_height
-0.431835,7.024471,frontal,0807,50th_male,mid,down
-0.103997,7.287718,frontal,0807,50th_male,mid,down
0.236168,7.378778,frontal,0807,50th_male,mid,down
0.583545,7.378778,frontal,0807,50th_male,mid,down
0.959871,7.378778,frontal,0807,50th_male,mid,down
1.350671,7.378778,frontal,0807,50th_male,mid,down
1.616655,7.287718,frontal,0807,50th_male,mid,down
1.960785,7.287718,frontal,0807,50th_male,mid,down
2.301897,7.024471,frontal,0807,50th_male,mid,down
2.748220,7.024471,frontal,0807,50th_male,mid,down
3.074953,6.939880,frontal,0807,50th_male,mid,down
3.448145,6.939880,frontal,0807,50th_male,mid,down
3.751799,6.775201,frontal,0807,50th_male,mid,down
4.007295,6.695029,frontal,0807,50th_male,mid,down
4.137377,6.314379,frontal,0807,50th_male,mid,down
4.366241,6.100968,frontal,0807,50th_male,mid,down
4.622987,6.032146,frontal,0807,50th_male,mid,down
4.847503,6.032146,frontal,0807,50th_male,mid,down
4.866409,5.897807,frontal,0807,50th_male,mid,down
1.358392,6.549057,center_console,0808,50th_male,mid,down
1.389532,6.531078,center_console,0808,50th_male,mid,down
1.711312,6.345298,center_console,0808,50th_male,mid,down
1.991594,6.256834,center_console,0808,50th_male,mid,down
2.221752,6.123952,center_console,0808,50th_male,mid,down
2.441449,5.997110,center_console,0808,50th_male,mid,down
2.661145,5.870268,center_console,0808,50th_male,mid,down
2.912227,5.725307,center_console,0808,50th_male,mid,down
3.203365,5.707454,center_console,0808,50th_male,mid,down
3.490352,5.541761,center_console,0808,50th_male,mid,down
3.856056,5.407557,center_console,0808,50th_male,mid,down
4.401423,5.581696,center_console,0808,50th_male,mid,down
4.907985,5.736417,center_console,0808,50th_male,mid,down
5.242501,5.637514,center_console,0808,50th_male,mid,down
5.586535,5.438886,center_console,0808,50th_male,mid,down
5.814776,5.120306,center_console,0808,50th_male,mid,down
5.989197,4.751377,center_console,0808,50th_male,mid,down
6.132747,4.413680,center_console,0808,50th_male,mid,down
5.886121,3.721618,center_console,0808,50th_male,mid,down
