x (ft),y (ft)
-142.3288714,-51.68214239
-142.6566864,-51.1143668
-169.9283793,-58.40489173
-169.9283793,-58.40489173
-170.2395013,-57.86604003
-170.3172605,-57.73134514
-170.3172605,-57.73134514
-170.5505971,-57.32719816
-186.2528937,-60.2581168
-186.2528937,-60.2581168
-192.1975656,-61.20070866
-204.8463517,-63.90624016
-219.0083793,-67.32001312
-275.7887205,-81.25165026
-316.3860367,-91.63394685
-371.3425558,-104.6967815
-481.9048983,-131.9662992
-619.9344127,-165.6002756
-619.9344127,-165.6002756
-2553.469239,-652.4547572
-2554.604639,-650.4877854
-4179.394341,-1058.630354
1926.329606,464.9627854
1492.205443,356.8949902
